id,name,x,y,player_id,rank,unknown
637,Barbarian+village,468,486,0,22,0
638,nadia1s+village,524,476,9516297,21,0
639,ifollows+village,526,470,9562171,21,0
640,Cens,527,468,11458373,97,0
641,Barbarian+village,523,543,0,21,0
642,king+of+-spartan-s+village,520,465,10071934,21,0
643,trident64s+village,461,504,7534668,176,0
644,T-1+EW%2FS,460,507,9082193,133,0
645,Miserable+village,454,498,9797489,129,0
646,001+Spira,468,500,9860898,192,0
647,Squirtle.Us+village,459,490,9873509,160,0
648,dribblers+1+village,450,502,10102807,113,0
649,Pervy+panda,456,513,10429263,139,0
650,001+-+Gio+Geh,472,517,10488678,160,0
651,Barbarian+village,556,528,0,21,0
652,Puppy,477,499,10497534,193,0
653,Barbarian+village,448,451,0,21,0
654,village,461,491,10518185,88,0
655,Barbarian+village,511,440,0,21,0
656,Whatsapps+village,470,508,11092647,77,0
657,Barbarian+village,570,510,0,21,0
658,Dippys+village,475,487,11277213,159,0
659,MrGvests+village,467,516,11352893,73,0
660,Badsectors+village,447,506,11456895,174,0
661,Bonus+village,493,424,0,27,6
662,shotdogs+village,460,508,11485574,123,0
663,Barbarian+village,459,437,0,23,0
664,RAJ95s+village,456,501,11534226,103,0
665,A8els+village,451,512,11564037,172,0
666,TAINTEDs+village,467,524,11567333,102,0
667,Barbarian+village,509,557,0,21,0
668,Bonus+village,433,523,0,21,2
669,001%3A+Phantomphase,455,504,848959047,181,0
670,001.+Dead+Zone,454,522,848974419,185,0
671,Bonus+village,451,533,0,21,7
672,TheRealSimbas+village,455,519,11600537,88,0
673,Welsh+celtss+village,459,502,849026540,107,0
674,Barbarian+village,453,465,0,21,0
675,001.+-+The+Holy+See,446,512,849037175,86,0
676,Barbarian+village,518,456,0,21,0
677,001+Todds+village,463,517,849044770,135,0
678,Barbarian+village,538,514,0,23,0
679,Arteezy,455,503,849045822,126,0
680,Whiskey+Bluess+village,470,489,849063356,96,0
681,Bonus+village,474,444,0,22,9
682,georgeroses+village,511,533,2819640,21,0
683,East+Blue,508,541,9810775,133,0
684,Sercadians+village,505,528,10176790,90,0
685,Barbarian+village,496,473,0,21,0
686,Big+Pissin,500,539,11173166,79,0
687,Barbarian+village,499,574,0,21,0
688,001+Marineford,511,536,849045708,104,0
689,Sneakynixs+village,509,541,11351376,59,0
690,Barbarian+village,446,549,0,28,0
691,Bonus+village,512,532,849058326,193,0
692,Barbarian+village,555,456,0,21,0
693,Lord+Seraphims+village,515,524,849062013,67,0
694,Barbarian+village,493,485,0,22,0
695,Madzarks+village,514,534,849057587,21,0
696,Barbarian+village,542,520,0,22,0
697,Raigeki,507,540,849058306,85,0
698,Barbarian+village,449,493,0,21,0
699,Bonus+village,552,482,0,27,1
700,lsmortons+village,501,521,849058307,185,0
701,Barbarian+village,566,465,0,21,0
702,MoStMuTeDs+village,514,532,849058747,167,0
703,Barbarian+village,547,539,0,27,0
704,GrimeyTaints+village,431,548,849058953,48,0
705,Barbarian+village,562,467,0,21,0
706,yapkapsuls+village,487,490,849001462,21,0
707,Barbarian+village,525,518,0,21,0
708,dcubes+village,507,462,162631,45,0
709,Coco,510,453,1047404,173,0
710,Bonus+village,470,569,0,21,2
711,super-nannys+village,509,464,1443996,185,0
712,Barbarian+village,477,473,0,21,0
713,Walter101s+village,510,462,848901430,21,0
714,Barbarian+village,470,536,0,33,0
715,Dondon30s+village,501,458,849045451,21,0
716,Barbarian+village,472,547,0,27,0
717,MoneyManDragons+village,498,467,1916197,21,0
718,joneswarriors+village,506,456,2221375,140,0
719,Ray,519,464,2610884,181,0
720,Rim+001,509,458,3836611,202,0
721,CorbenDs+village,514,470,4693535,104,0
722,Barbarian+village,543,535,0,21,0
723,Bonus+village,546,520,0,21,4
724,ArthurDent33s+village,501,464,8346072,21,0
725,Barbarian+village,486,457,0,22,0
726,water5s+village,507,457,9534287,51,0
727,Barbarian+village,476,442,0,22,0
728,Martham,517,466,9908081,184,0
729,Barbarian+village,453,518,0,21,0
730,The+Rock+is+here%21,496,475,848886037,185,0
731,Barbarian+village,529,435,0,21,0
732,konrad1795s+village,465,496,849061619,21,0
733,NiveusLupuss+village,522,503,11556557,184,0
734,Barbarian+village,541,484,0,21,0
735,Tinglos+village,489,540,10181061,127,0
736,Barbarian+village,477,475,0,22,0
737,Byn,488,543,10746958,81,0
738,Barbarian+village,459,558,0,21,0
739,Voygess+village,481,533,11043391,198,0
740,Barbarian+village,479,473,0,27,0
741,Bonus+village,548,459,0,22,9
742,Satan71s+village,481,545,11434127,194,0
743,Barbarian+village,507,518,0,21,0
744,V125-001,488,533,11457467,184,0
745,Barbarian+village,476,492,0,21,0
746,Hamon,483,539,11457623,155,0
747,Barbarian+village,556,483,0,23,0
748,Tottass+village,494,532,11458076,50,0
749,Golgothias+village,500,553,11458939,43,0
750,Barbarian+village,561,517,0,23,0
751,Bonus+village,493,486,0,21,6
752,Ferociouss+village,480,543,11459850,48,0
753,ARN,489,543,11461785,189,0
754,Barbarian+village,518,464,0,22,0
755,guggets+village,509,548,11462697,21,0
756,Barbarian+village,475,572,0,21,0
757,Lord+De+Camps+village,493,536,11466175,110,0
758,Barbarian+village,488,445,0,21,0
759,Rickard800s+village,494,549,11466831,97,0
760,Hindens+village,502,538,11467132,129,0
761,Hasse68s+village,492,526,11476128,39,0
762,X0102,476,532,11484399,141,0
763,Ellow,483,545,11490311,196,0
764,Barbarian+village,529,526,0,22,0
765,hawilas+village,484,525,11493390,21,0
766,trustno1s+village,468,539,11524547,21,0
767,The+Duchesss+village,490,536,11537613,141,0
768,Barbarian+village,542,463,0,21,0
769,Blixstenbros+village,499,549,11563951,87,0
770,Barbarian+village,431,464,0,21,0
771,Frispies+village,493,538,849025044,106,0
772,Barbarian+village,514,475,0,21,0
773,wussons+village,486,518,849033130,149,0
774,Aonrights+village,497,542,849036918,63,0
775,Fatax,487,544,849040077,173,0
776,Barbarian+village,476,451,0,27,0
777,Laredos+village,481,530,11482886,64,0
778,net1111s+village,497,486,11471919,80,0
779,Barbarian+village,504,499,0,21,0
780,Mico221s+village,495,491,848944254,137,0
781,Barbarian+village,525,448,0,21,0
782,iriak21s+village,419,522,849037890,155,0
783,Barbarian+village,511,446,0,21,0
784,Savi8s+village,486,483,11584235,21,0
785,Bluecrops+village,503,486,8723470,21,0
786,Barbarian+village,524,460,0,21,0
787,Predsjedniks+village,497,501,987964,117,0
788,Barbarian+village,531,452,0,29,0
789,POPLFs+village,502,492,11462771,46,0
790,Barbarian+village,487,546,0,21,0
791,Kangals+Den,498,485,849036184,127,0
792,Barbarian+village,455,450,0,21,0
793,Sonus+village,488,483,11556496,82,0
794,Barbarian+village,441,506,0,21,0
795,TwistedxChicks+village,534,505,3547911,175,0
796,Barbarian+village,503,506,0,21,0
797,Lord+Vietrass+village,535,502,3589984,96,0
798,TheNightKeepers+village,526,498,9722018,21,0
799,Barbarian+village,527,475,0,21,0
800,Amnesiac+Aardvark,537,504,9771486,75,0
801,Lionhearths+village,533,496,849011698,130,0
802,Barbarian+village,542,437,0,27,0
803,Again%3F+Seriously%3F%21,529,493,229373,41,0
804,Vultras+village,527,499,10034060,21,0
805,Barbarian+village,490,472,0,21,0
806,Downtown,537,500,848912180,197,0
807,Barbarian+village,523,514,0,21,0
808,ImERRORs+village,540,487,848966013,88,0
809,01-BEAR,543,478,848975077,155,0
810,jon5899s+village,527,480,848966176,185,0
811,Time+lapse,528,478,848966186,153,0
812,Barbarian+village,552,540,0,28,0
813,Mattdean98s+village,523,477,11497573,81,0
814,Barbarian+village,423,495,0,21,0
815,Klutz,522,492,849062623,170,0
816,Barbarian+village,550,484,0,21,0
817,mashobras+village,497,515,9069751,21,0
818,Barbarian+village,466,528,0,21,0
819,OTBC,496,517,9723308,169,0
820,Barbarian+village,467,440,0,28,0
821,Tegelens+village,492,511,10006413,21,0
822,Adroits+village,493,509,10699538,21,0
823,Barbarian+village,482,507,0,21,0
824,MittensMPs+village,501,518,848994229,21,0
825,Ownagepk125s+village,483,516,849030596,21,0
826,Duellonas+village,494,521,2472169,21,0
827,Barbarian+village,435,488,0,27,0
828,KaislikkoHirvis+village,484,509,848934895,21,0
829,Queen+Beothuks+village,489,519,11111389,101,0
830,fibbe,497,512,11484817,172,0
831,kogos+village,487,513,11553464,166,0
832,Toxix2014s+village,526,484,849061845,21,0
833,Bonus+village,478,536,0,22,1
834,maurikingers+village,530,509,849053917,21,0
835,Majin+Vegeta,532,504,849061872,204,0
836,Barbarian+village,536,468,0,30,0
837,Johnattan94s+village,528,508,849061896,21,0
838,Barbarian+village,485,558,0,21,0
839,Sod0wo64s+village,538,504,849061901,21,0
840,Juan+diazs+village,527,496,849062380,167,0
841,Alto+Orinoco,522,508,848937173,183,0
842,%2AMALAKA%2A,534,503,849062159,178,0
843,Barbarian+village,563,526,0,21,0
844,Home+for+now,420,518,848954462,159,0
845,Barbarian+village,468,510,0,21,0
846,West,418,477,849023399,195,0
847,SpellMasters+village,532,496,11361986,21,0
848,Nazghulss+village,544,507,11552876,109,0
849,lord+vop17s+village,547,500,848945090,163,0
850,001+Miso427,547,509,849061491,191,0
851,mato97s+village,545,515,849063747,21,0
852,Barbarian+village,452,446,0,27,0
853,KONGO,546,506,849061993,189,0
854,001,546,519,849061999,95,0
855,Barbarian+village,516,551,0,21,0
856,Stremhlav+00,552,509,849062001,177,0
857,Barbarian+village,453,545,0,21,0
858,Bonus+village,486,452,0,21,2
859,Ragnar+123s+village,546,504,849062056,21,0
860,Anathems,550,514,849062109,164,0
861,Barbarian+village,512,442,0,21,0
862,-01-+Valar+Morghulis,554,504,849062170,148,0
863,Jerry099,544,519,849062176,192,0
864,FOvkas+village,548,509,849062203,169,0
865,BB9286,556,493,849062207,191,0
866,Barbarian+village,484,572,0,21,0
867,Bonus+village,522,456,0,22,2
868,albrmas+village,555,527,849062233,45,0
869,Barbarian+village,468,434,0,21,0
870,Daiki12s+village,522,510,849062307,46,0
871,Town+of+Iga,540,528,849062317,197,0
872,Bonus+village,554,541,0,27,4
873,ReficulLs+village,532,500,849062359,21,0
874,Barbarian+village,499,478,0,26,0
875,Artiadsol,550,502,849062363,107,0
876,Barbarian+village,551,490,0,27,0
877,Aura,540,495,849062375,109,0
878,This+world+shall+know+Pain%21,566,508,849062389,166,0
879,Ponozkaczs+village,539,519,849062406,119,0
880,fugis+village,558,519,849062407,21,0
881,ondra2397s+village,534,512,849062421,21,0
882,AFOS+01,541,488,849062424,63,0
883,eazyEs+village,522,502,849062437,108,0
884,Barbarian+village,447,475,0,21,0
885,macekgpus+village,537,519,849062542,21,0
886,Barbarian+village,513,558,0,21,0
887,Bonus+village,504,428,0,21,7
888,PavelBanditas+village,557,524,849062433,21,0
889,bilaslukys+village,552,505,849062463,21,0
890,Barbarian+village,502,561,0,21,0
891,shembows+village,525,468,848975932,21,0
892,The+Great+Reset,528,461,849038519,144,0
893,Barbarian+village,463,446,0,21,0
894,Dzaegan,522,466,849046859,185,0
895,%5B001%5D+Blaviken,535,462,849058322,174,0
896,Barbarian+village,557,522,0,22,0
897,tN1,526,473,849061695,129,0
898,Bonus+village,472,430,0,21,4
899,ham1s+village,532,469,849061788,95,0
900,ZEBU.,532,456,849061927,203,0
901,Barbarian+village,540,536,0,21,0
902,GigantusPremiuss+village,511,451,849061944,134,0
903,Kvidos+village,531,463,849061962,131,0
904,Barbarian+village,543,530,0,21,0
905,Samoan+Thors+village,525,463,849062428,112,0
906,Barbarian+village,554,469,0,27,0
907,the.heros+village,505,525,750816,21,0
908,Barbarian+village,480,519,0,21,0
909,Evil+Culprits+village,507,519,9548561,21,0
910,Barbarian+village,506,477,0,27,0
911,Satisfiya,503,529,849062211,187,0
912,Barbarian+village,495,542,0,21,0
913,-Unstoppable.s+village,500,521,9606139,68,0
914,keres+village,503,526,10651230,21,0
915,Barbarian+village,555,495,0,21,0
916,soldier25s+village,507,539,849049884,47,0
917,Lord+Guidos+village,502,524,849061967,21,0
918,Barbarian+village,527,560,0,21,0
919,clown.killer+sebys+village,501,532,849062440,21,0
920,Bonus+village,535,501,0,27,5
921,PORTUGAL,525,576,848909679,112,0
922,enigmahids+village,510,490,11412514,21,0
923,pedreiros+village,507,497,849062819,21,0
924,Barbarian+village,458,435,0,28,0
925,Hazard+Barracks,489,528,2473439,128,0
926,Rome,485,538,2698420,95,0
927,M.Angelos+village,483,523,10236697,100,0
928,Bonus+village,451,545,0,21,3
929,karnas+village,484,531,10598727,21,0
930,Dragon+Stronghold,487,516,10869229,137,0
931,BuYukSehiR,485,527,11153124,171,0
932,Barbarian+village,564,507,0,27,0
933,Nukes+R+Uss+village,495,518,11335882,128,0
934,Skrpins+village,481,518,11464814,192,0
935,Mike+Hawks+village,481,531,11465521,21,0
936,Barbarian+village,439,476,0,24,0
937,Byzantium,489,551,11474297,187,0
938,Bonus+village,443,481,0,21,3
939,Arrows+village,490,519,11512384,141,0
940,Barbarian+village,514,544,0,21,0
941,Candace,479,540,11548870,179,0
942,Barbarian+village,539,488,0,21,0
943,HOBO96s+village,479,509,11552245,175,0
944,Bonus+village,455,552,0,21,3
945,gomerbetzs+village,469,531,11593313,21,0
946,eustache+claisterss+village,493,507,848907374,184,0
947,Barbarian+village,465,434,0,21,0
948,Miss+b,483,524,848911980,179,0
949,Barbarian+village,474,503,0,22,0
950,Persian+Empires+village,472,541,848912824,174,0
951,Barbarian+village,460,440,0,21,0
952,Redbullgods+village,473,539,11397385,77,0
953,Barbarian+village,438,466,0,21,0
954,Bim+Bam,493,541,848978167,187,0
955,Barbarian+village,539,451,0,29,0
956,ReignBeauxs+village,498,528,849048265,21,0
957,Cattass+village,488,532,849049465,21,0
958,Barbarian+village,508,506,0,28,0
959,zibbiss+village,496,534,849055606,21,0
960,Bonus+village,477,510,0,21,5
961,Hi+001,493,526,849058561,194,0
962,Rzetons+village,492,549,849062289,66,0
963,Caesar+Octawian+Augustuss+village,469,524,849062299,21,0
964,KillinEmAlls+village,480,539,849051294,156,0
965,Barbarian+village,498,539,0,22,0
966,FlashenDKs+village,479,542,849062188,21,0
967,Ogkoi123s+village,483,542,849062192,73,0
968,first-vikings+village,511,543,3345430,87,0
969,NinJays+village,510,547,8618219,119,0
970,Podricks+village,515,546,9379302,162,0
971,Barbarian+village,440,532,0,27,0
972,quadsquad88s+village,522,537,9483902,165,0
973,Barbarian+village,525,562,0,21,0
974,Abananas+village,523,534,849061217,62,0
975,Kebab,510,536,11500597,190,0
976,Barbarian+village,465,497,0,21,0
977,Noxtrys+village,504,542,849050874,92,0
978,tpalatines+village,515,536,849055592,87,0
979,No+pps+no+excuses%21,519,553,849061324,141,0
980,Barbarian+village,447,473,0,21,0
981,Bonus+village,519,540,0,27,1
982,Alvortheblacksmiths+village,497,548,849061728,83,0
983,Marunath,511,558,849061814,112,0
984,Dawkins20s+village,513,551,849063662,21,0
985,Barbarian+village,443,457,0,22,0
986,Spedews+village,526,549,849063188,52,0
987,Mercy+1s+village,499,557,10936870,47,0
988,..POP+SMOKE..s+village,491,477,403579,21,0
989,44.001+Rapa+Nui,488,486,2307938,147,0
990,Barbarian+village,544,460,0,21,0
991,DocJunior25s+village,493,478,3657322,78,0
992,Bonus+village,497,487,0,21,5
993,mudbugs+village,498,473,8226535,21,0
994,Soul+Wreckers+village,489,465,9463420,45,0
995,Barbarian+village,464,552,0,27,0
996,Radiance,504,479,9777927,144,0
997,spectrehaunts+village,501,486,11591300,21,0
998,Barbarian+village,516,556,0,21,0
999,lemmingss+village,485,487,10039607,182,0
1000,001+Bizzle+is+Back,477,460,11445458,165,0
1001,Barbarian+village,528,539,0,23,0
1002,Debbyes+village,497,475,11590912,180,0
1003,001,491,492,848934348,159,0
1004,Barbarian+village,518,560,0,29,0
1005,Bonus+village,438,476,0,27,8
1006,olcia1s+village,496,479,849058302,109,0
1007,Barbarian+village,450,465,0,21,0
1008,marko125s+village,493,487,8878954,65,0
1009,Dendidoops+village,493,477,849062485,21,0
1010,Bonus+village,491,482,0,21,3
1011,heartthrobs+village,487,484,849063409,21,0
1012,Bonus+village,428,485,0,21,6
1013,001+%7E+KushKing,506,460,849061159,162,0
1014,Barbarian+village,543,449,0,21,0
1015,eighthwonders+village,494,483,849062087,133,0
1016,cute+bee,465,484,849055644,160,0
1017,lordgravits+village,489,477,848936505,21,0
1018,mad+sullys+village,558,552,3195341,165,0
1019,Hometown,560,561,9458758,142,0
1020,Barbarian+village,521,545,0,21,0
1021,001+%7C+Home,555,549,9807866,170,0
1022,Hettras+village,558,553,9906394,158,0
1023,Barbarian+village,536,533,0,21,0
1025,Barbarian+village,491,467,0,21,0
1026,gasetrs+village,469,475,531357,168,0
1027,Barbarian+village,492,489,0,21,0
1028,DanColes+village,466,483,3163112,46,0
1029,Barbarian+village,576,508,0,21,0
1030,chopperus+village,471,477,9351988,21,0
1031,Barbarian+village,546,515,0,27,0
1032,Drivedes,476,471,10892715,174,0
1033,Pilviharmikki,478,480,11036562,197,0
1034,Barbarian+village,551,492,0,21,0
1035,Bonus+village,496,504,0,21,4
1036,Babajaga,476,476,11330240,174,0
1037,Spirituss+village,465,482,11472388,103,0
1038,Barbarian+village,491,567,0,21,0
1039,jedsplinter51s+village,471,478,11479481,21,0
1040,Barbarian+village,477,545,0,21,0
1041,Unobtrusives+village,477,472,849040248,21,0
1042,Moneyteen56s+village,469,478,849044877,21,0
1043,Bully000,479,479,9590705,119,0
1044,Barbarian+village,535,514,0,21,0
1045,liffs+village,464,481,11571712,191,0
1046,Barbarian+village,544,473,0,22,0
1047,lucky+charmss+village,499,497,76535,44,0
1048,aurelian74s+village,501,493,131000,21,0
1049,000+-+Saitama,496,494,450223,199,0
1050,Bonus+village,530,476,0,27,8
1051,Teacher666s+village,498,489,9979055,21,0
1052,Barbarian+village,485,541,0,27,0
1053,rza88s+village,497,498,4402205,21,0
1054,Dr.Electros+village,497,485,4662891,91,0
1055,Barbarian+village,509,543,0,27,0
1056,Disguised+Unicorns+village,512,499,7571813,171,0
1057,kwesters+village,492,509,10030348,155,0
1058,Bonus+village,488,487,0,28,2
1059,Womb+Ferrets,507,507,10573422,83,0
1060,The+Collectorss+village,481,503,11581204,21,0
1061,Barbarian+village,548,550,0,23,0
1062,001,499,516,848981142,153,0
1063,Barbarian+village,559,531,0,27,0
1064,Jeanz79s+village,520,505,849004276,21,0
1065,The+Rughsters+Spur,493,504,849035021,127,0
1066,Hanataros+village,504,506,849045953,33,0
1067,Barbarian+village,520,574,0,21,0
1068,nimans+village,511,486,11530827,79,0
1069,bb+kons+village,564,556,11545138,181,0
1070,Barbarian+village,559,460,0,27,0
1071,kr4tos,555,560,848947926,104,0
1072,Barbarian+village,536,455,0,22,0
1073,reagss+village,573,547,848980615,101,0
1074,Liskowls+village,565,555,849006080,97,0
1075,Terra+Rapax,551,556,849039832,47,0
1076,Noble,557,558,849047675,163,0
1077,Barbarian+village,454,530,0,21,0
1078,Weakspot1911s+village,521,498,3498176,50,0
1079,Barbarian+village,518,535,0,21,0
1080,Quixx69s+village,484,475,10493018,21,0
1081,Barbarian+village,485,476,0,21,0
1082,MeysVs+village,507,509,11494342,21,0
1083,vivek+rajputs+village,529,477,9149456,132,0
1084,Barbarian+village,532,488,0,23,0
1085,lordazaels+village,527,482,9663831,40,0
1086,Love%2As+village,527,476,10948206,155,0
1087,Barbarian+village,575,501,0,21,0
1088,wernerheydrichs+village,524,480,11271843,21,0
1089,Tribalwarss+village,528,469,11440993,96,0
1090,lokigodsbacks+village,531,461,11279908,140,0
1091,Barbarian+village,523,438,0,23,0
1092,Playmates+village,532,457,9284626,21,0
1093,Aviendhas+village,533,462,10208762,21,0
1094,Tribalwarssuckss+village,545,480,849047764,121,0
1095,Barbarian+village,477,572,0,21,0
1096,Hunden+H%C3%A5kans+village,541,490,849048179,21,0
1097,sandzas+village,548,483,849045959,83,0
1098,Jim+Laheys+village,556,474,11460656,96,0
1099,Barbarian+village,461,566,0,21,0
1100,Gre.enys+village,536,465,849053880,100,0
1101,lord+death+65s+village,538,459,10065793,21,0
